"subset_id","avg_nrms_across_esms","avg_closest_L2"
"subset57",0.820597490437408,7.22026810569914
"subset61",0.779238053785778,6.76924131736645
"subset71",0.801175685444018,7.20077125335154
"subset75",0.779248764648343,6.76924131736645
"subset133",0.748508077633834,7.24516004674649
"subset159",0.76772271841326,6.35530153654791
"subset585",0.886019002941939,7.87868838096113
"subset589",0.903991627919046,9.7410995260026
"subset621",0.813021121384924,7.37592054248361
"subset625",0.831414246406941,8.51676864951166
"subset645",0.812274701118108,7.34854566465198
"subset646",0.818315895636247,7.34485094715095
"subset647",0.748897828020551,6.68726474520582
"subset671",0.747348820925592,6.95033432425142
"subset672",0.774992268658581,7.1233437099848
"subset673",0.787903528551287,8.71323024358
"subset712",0.795045311745228,7.36980482300927
"subset716",0.837200433087285,8.51676864951166
"subset736",0.77887930582502,7.31220827229926
"subset737",0.786718986219173,7.34245735352137
"subset738",0.737582859265792,6.65704307232744
"subset762",0.736729117629926,6.95033432425142
"subset763",0.769246791512248,7.1233437099848
"subset764",0.792152148408661,8.71323024358
"subset937",0.740618477732479,6.82444982622197
"subset963",0.774999399364167,8.0592490068631
"subset1048",0.70759250830202,7.38926615122578
"subset1051",0.724760483584137,7.36681719314474
"subset1122",0.698780872227046,6.53639454343289
"subset1125",0.713417151806833,6.70940392916626
"subset6024",0.812194481424706,7.82126223342071
"subset6028",0.74809384457009,7.36178000969888
"subset6038",0.797920302928499,7.83106105032256
"subset6042",0.749608158340931,7.39107567894833
"subset6100",0.834213909743036,8.00288284254689
"subset6126",0.788052284527616,6.97940774495605
"subset6280",0.760860573412309,7.29381408460646
"subset6284",0.719722455657868,6.82120401715471
"subset6294",0.74935815078097,7.30674737687259
"subset6298",0.725569747790904,6.85049968640416
"subset6356",0.717735244518741,7.35981909851558
"subset6382",0.736566995946904,6.43883175241189
"subset6457",0.819974533810383,7.72598020305476
"subset6462",0.76407373368783,7.39129716030304
"subset6479",0.773072075975828,7.3348576353089
"subset6488",0.748115408301678,6.94853949876659
"subset6548",0.804064943870574,7.7215784720471
"subset6553",0.759349367432717,7.40651563557533
"subset6570",0.775955199602591,7.3348576353089
"subset6579",0.752301748015303,6.97783516801604
"subset6853",0.753718187384561,7.53982989201924
"subset6868",0.755526788719518,7.461552801634
"subset6922",0.740166402788012,6.92091785449036
"subset6942",0.763479289302118,6.56616723402377
"subset7215",0.793220884665674,8.22384669317508
"subset7219",0.797715459928494,8.43424050642636
"subset7251",0.791506621861983,7.73087208585697
"subset7255",0.800906183173855,8.15896201463962
"subset7275",0.829808995242322,7.99472996869202
"subset7276",0.850906620654648,7.93020388068242
"subset7277",0.657288662537708,7.03558387118181
"subset7301",0.751345466657709,7.62555322954169
"subset7302",0.799272870443629,7.68730049420203
"subset7303",0.678329939655508,7.41013630836668
"subset7342",0.790020566919322,7.75457339869824
"subset7346",0.825552746177499,8.19187243698489
"subset7366",0.813284816238923,7.99301486814518
"subset7367",0.832720705200946,7.96243257885874
"subset7368",0.649738307676773,7.03998449010931
"subset7392",0.75532355647793,7.65490097303104
"subset7393",0.811252715891573,7.71355484766171
"subset7394",0.683399944744761,7.43639066182636
"subset7567",0.801841787078,7.20921840191094
"subset7593",0.814257854791907,7.72349573656134
"subset7678",0.832732891297823,8.32217901646543
"subset7681",0.850434935881791,8.1706866046269
"subset7752",0.787600148739349,7.27592271971289
"subset7755",0.827692286967205,7.34543365211855
"subset8455",0.853493142715477,7.99288758257255
"subset8459",0.873734228997752,9.90214658476429
"subset8491",0.777030550553613,7.46930001688182
"subset8495",0.809396495321942,8.60104106623001
"subset8515",0.754993755273357,7.46277120466116
"subset8516",0.765251912535261,7.4622109625244
"subset8517",0.710543958811912,6.801490285215
"subset8541",0.700027961907008,7.07888622469312
"subset8542",0.749182427834636,7.24383173844698
"subset8543",0.735078376748266,8.8780423867046
"subset8582",0.77051544726909,7.49300132972309
"subset8586",0.820463790670572,8.63395148857528
"subset8606",0.735095037991344,7.4641905794786
"subset8607",0.75141177974049,7.49443966070072
"subset8608",0.695029560119506,6.80902537950678
"subset8632",0.69141099775703,7.10823396818247
"subset8633",0.750500220718493,7.27008609190666
"subset8634",0.743486110335066,8.90429674016429
"subset8807",0.727327461862892,6.94764633293579
"subset8833",0.770339590834892,8.16557478815173
"subset8918",0.680669111738781,7.5725531096793
"subset8921",0.694854326438973,7.55688886715156
"subset8992",0.68721024941148,6.69744025729739
"subset8995",0.709929505149651,6.87014943879658
"subset9059",0.857286553344622,8.1361607125926
"subset9064",0.870791070659786,8.09679224261798
"subset9081",0.910456990300222,8.15253361076909
"subset9090",0.888485168136962,9.93094240224837
"subset9258",0.817194471032982,7.77886926470359
"subset9263",0.824273722398005,7.59462625966802
"subset9280",0.829500537346213,7.939743560358
"subset9289",0.856029264394366,8.69561003230896
"subset9362",0.806024723548128,7.6775885103213
"subset9363",0.83494328638025,7.70895825729709
"subset9364",0.704937050137522,6.91280141549221
"subset9374",0.79036629571543,7.56025428035774
"subset9377",0.81943234146061,7.57510527691909
"subset9379",0.710912098636786,6.91052857091365
"subset9431",0.739232471953532,7.2635649997352
"subset9432",0.796018121679612,7.41052076860964
"subset9433",0.741888409093036,7.1246643283465
"subset9448",0.747923260184827,7.206221706305
"subset9451",0.797778619108228,7.37116722005885
"subset9453",0.741070972486505,8.90683820418868
"subset9622",0.812132100108934,7.77275354522925
"subset9627",0.811796840931842,7.61832757250929
"subset9644",0.846237161157258,7.939743560358
"subset9653",0.878254032225857,8.72852045465424
"subset9726",0.784429788636394,7.67318677931364
"subset9727",0.817806884611853,7.70982108512664
"subset9728",0.703637037873227,6.9145154039589
"subset9738",0.76005094884423,7.56395883818135
"subset9741",0.792735097395772,7.60319757375272
"subset9743",0.700807870112392,6.9203488482116
"subset9795",0.737664315162238,7.2635649997352
"subset9796",0.803774160087018,7.41052076860964
"subset9797",0.753110936731322,7.1246643283465
"subset9812",0.739005504331702,7.23556944979435
"subset9815",0.802193199596767,7.39742157351854
"subset9817",0.754344305531402,8.93309255764837
"subset10399",0.756150099996793,7.22739854844195
"subset10414",0.762132930565831,7.07297257572199
"subset10468",0.783265829152761,7.48222391770944
"subset10488",0.802191384016198,8.26014375423068
"subset10676",0.74206079855134,7.49143819928579
"subset10679",0.765119566931053,7.55308779584155
"subset10698",0.748740066287789,7.73537124984818
"subset10701",0.762463917949058,7.73008078453673
"subset10797",0.713446520939064,6.84962521891666
"subset10800",0.747125197154665,6.9965809877911
"subset10819",0.739861765363567,6.85659119647619
"subset10822",0.759964727472013,7.02930037797538
